Open,High,Low,Close,Volume,AVG
19.65002400000003,9.609985999999935,12.040038999999979,-4.739990000000034,3260000.0,9.140014749999864
-14.130004999999983,-11.69995199999994,-6.290038999999979,-1.1099850000000515,-2750000.0,-8.307495249999874
-6.3000489999999445,-7.290038999999979,-2.869995000000017,-9.050048999999944,-3090000.0,-6.377533000000085
-4.8599850000000515,8.829956000000038,-0.780029999999897,12.359985000000052,650000.0,3.8874814999999217
21.980102999999872,6.190063999999893,9.609985999999935,-4.84997599999997,2170000.0,8.232544250000046
-9.170043999999962,-6.630004999999983,-3.530029999999897,-4.640014000000065,810000.0,-5.9925232499999765
0.10998500000005151,2.540038999999979,4.7401129999998375,9.489990000000034,-3170000.0,4.220031750000089
5.079956000000038,0.10998500000005151,1.5499260000001414,-0.10998500000005151,-3440000.0,1.6574704999998175
-2.089966000000004,-5.410033999999996,-12.699951000000056,-13.909912000000077,4600000.0,-8.52746574999992
-16.79003899999998,-8.609985000000052,-2.320067999999992,0.5499260000001414,-730000.0,-6.79254149999997
6.630004999999983,21.530029000000013,8.170043999999962,21.31005899999991,2180000.0,14.41003425000008
23.96008299999994,2.869995000000017,9.170043999999962,-10.040038999999979,-30000.0,6.490020749999985
-12.590087999999923,-11.260009000000082,-8.610107999999855,-5.8599850000000515,-5290000.0,-9.580047500000092
-9.389892000000145,-8.839966000000004,-1.5499260000001414,-1.4300539999999273,-2040000.0,-5.302459500000396
0.3399650000001202,5.079956000000038,-0.9899909999999181,2.540038999999979,4070000.0,1.7424922500003959
0.21997099999998682,-5.410033999999996,0.1099859999999353,-4.089966000000004,-2160000.0,-2.2925107500000195
-2.4300539999999273,-0.5499270000000251,-2.650024999999914,-3.200072999999975,-100000.0,-2.207519750000074
-7.9499510000000555,-3.4200439999999617,-6.079956000000038,1.660033999999996,-80000.0,-3.947479250000015
6.290038999999979,10.050048999999944,8.400024999999914,8.609985000000052,3490000.0,8.3375245000002
9.390014999999948,2.089966000000004,2.08996500000012,-5.079956000000038,-10000.0,2.1224975000000086
-7.619995000000017,-6.950073999999859,-2.9799800000000687,2.9799809999999525,-3110000.0,-3.642516999999998
7.2899170000000595,21.64001499999995,11.269897000000128,15.349975000000086,5940000.0,13.887450999999828
14.570067999999992,-5.409912000000077,0.440063999999893,-9.829956000000038,-2720000.0,-0.05743399999983012
-9.830077999999958,-4.530029000000013,-2.0999759999999696,2.3199469999999565,-1950000.0,-3.535033999999996
1.7700199999999313,-3.089966000000004,-5.5200190000000475,-11.479980999999952,930000.0,-4.579986500000132
-15.020019999999931,-13.690063999999893,-10.050048999999944,-8.839966000000004,-1120000.0,-11.900024750000057
-3.4199220000000423,-2.429931000000124,-1.3299560000000383,-1.8699950000000172,-750000.0,-2.262450999999828
-4.640014000000065,-3.7600099999999657,-3.1999510000000555,-1.1099850000000515,-1410000.0,-3.177490000000489
-1.2099610000000212,2.429931000000124,1.5499260000001414,3.1999510000000555,630000.0,1.4924617500003023
3.4199210000001585,-1.2099600000001374,-4.8599850000000515,-10.050048999999944,500000.0,-3.1750182499999937
-12.260009000000082,-9.06005899999991,-3.4200439999999617,-1.649902000000111,-890000.0,-6.5975034999999025
1.0,-2.3199460000000727,-9.059936000000107,-12.700072999999975,3330000.0,-5.769988750000039
-7.0699469999999565,-5.959961000000021,-2.320068999999876,2.320067999999992,-3010000.0,-3.2574772499999654
-3.6400140000000647,13.25,2.869995000000017,21.419922000000042,720000.0,8.474975750000112
22.520019000000048,3.209961000000021,12.150024999999914,-5.84997599999997,1550000.0,8.00750724999989
-7.729980000000069,1.5400389999999788,-0.21997099999998682,2.9799809999999525,-910000.0,-0.8574827499999174
8.619995000000017,-1.5400389999999788,4.079956000000038,-0.7700199999999313,-1830000.0,2.597472999999809
-10.720092999999906,-9.06005899999991,-8.829956000000038,-7.510009999999966,130000.0,-9.030029499999955
-4.630004999999983,-0.7698970000001282,-0.7700190000000475,-0.21997000000010303,1590000.0,-1.5974727499999517
3.0900879999999233,3.309936000000107,3.8599850000000515,5.190063000000009,-560000.0,3.862517999999909
5.739990000000034,4.6400149999999485,0.6700439999999617,-4.200072999999975,-260000.0,1.712494000000106
-2.4300530000000435,-4.859985999999935,-0.7800290000000132,6.070067999999992,1110000.0,-0.5
1.3300779999999577,5.630004999999983,4.640014000000065,5.969970999999987,-2880000.0,4.392516999999998
9.159912000000077,3.869995000000017,0.9899900000000343,-7.069946000000073,1530000.0,1.7374877499999002
-9.270019999999931,-12.040038999999979,-9.929931000000124,-7.619995000000017,850000.0,-9.714996249999786
-8.399902000000111,-3.869995000000017,-3.2100829999999405,0.9899900000000343,-2390000.0,-3.6224975000000086
3.209961000000021,2.7700199999999313,-2.3199460000000727,-6.070068999999876,1020000.0,-0.6025085000001127
-7.290038999999979,-4.969970999999987,0.559936000000107,0.8800049999999828,70000.0,-2.7050172500000826
4.6400149999999485,7.059936999999991,5.520019999999931,6.079956000000038,1120000.0,5.824982000000091
8.390014000000065,5.75,5.080077999999958,3.75,1670000.0,5.742522999999892
-1.5500489999999445,-4.419922000000042,0.10998500000005151,1.9901129999998375,-3480000.0,-0.9674682499999108
-1.0999750000000859,1.9899900000000343,0.5499270000000251,1.0999750000000859,-450000.0,0.6349792500000149
5.5200190000000475,4.18994100000009,-0.8800049999999828,2.7700199999999313,3000000.0,2.8999937500000215
1.5500489999999445,0.8900149999999485,6.510009999999966,2.7600099999999657,-750000.0,2.9275210000000698
9.159912000000077,4.410033999999996,-2.650024999999914,-7.180053999999927,2050000.0,0.9349667499998304
-13.68994100000009,-9.380004999999983,-2.3199460000000727,1.4300539999999273,-2430000.0,-5.989959499999941
4.6400149999999485,1.0999759999999696,-0.8800049999999828,0.0,-1660000.0,1.2149964999996428
-4.420043999999962,9.280029000000013,3.530029000000013,12.149902000000111,3710000.0,5.134979000000385
14.140014000000065,3.529907000000094,8.729980999999952,-0.21997099999998682,-2280000.0,6.544982749999917
-2.660033999999996,2.7600099999999657,2.6500240000000304,6.290038999999979,1110000.0,2.2600097500001084
9.390014999999948,1.100097999999889,-1.9899900000000343,-9.599975000000086,-690000.0,-0.2749630000000707
-13.359985999999935,-12.360107999999855,-13.140014999999948,-15.46008299999994,270000.0,-13.580047999999579
-16.119995000000017,-11.709961000000021,-11.599975000000086,-1.6599120000000767,3190000.0,-10.272460750000391
0.440063999999893,-3.4199210000001585,-6.730102999999872,-16.010009999999966,-2340000.0,-6.429992500000026
-12.81005899999991,-11.600097999999889,-3.5399170000000595,0.21997099999998682,-270000.0,-6.932525749999968
-0.660033999999996,2.6500240000000304,2.7700199999999313,4.969970000000103,-1100000.0,2.432495000000017
3.200072999999975,2.540038999999979,3.089966000000004,0.5500489999999445,-1580000.0,2.3450317500000892
1.3199460000000727,4.969970999999987,1.7600090000000819,4.959961000000021,2040000.0,3.2524717499998133
0.440063999999893,-2.4300539999999273,-3.6400140000000647,-2.969970999999987,570000.0,-2.1499937500000215
3.209961000000021,6.630004999999983,7.069946000000073,10.489990999999918,6580000.0,6.849975750000112
17.10998500000005,16.89001499999995,15.010009999999966,13.910033999999996,170000.0,15.730011000000104
8.619995000000017,1.1099850000000515,7.180053999999927,3.3199460000000727,-8930000.0,5.05749499999979
3.8599859999999353,5.080077999999958,-1.0999759999999696,-4.1999510000000555,4050000.0,0.9100342500000806
-10.270019999999931,-5.080077999999958,-2.2100829999999405,0.21997099999998682,2400000.0,-4.335052500000074
5.520019999999931,1.5400389999999788,4.6400149999999485,4.530029000000013,-3390000.0,4.057525750000195
0.10998500000005151,10.719970999999987,1.320067999999992,7.2899170000000595,3640000.0,4.859985249999909
22.119995000000017,14.540038999999979,20.809936000000107,19.54003899999998,1090000.0,19.252502249999907
6.0500489999999445,5.709961000000021,5.260009999999966,4.819946000000073,-2090000.0,5.459991500000115
